id,url,label,tweet,author,created_at,source_file,hasztag/canidate,tweet_clean,tweet_no_stop,tweet_base_no_stop
1.92E+18,https://x.com/KrzysztofM33153/status/1919150660798365813,negatywny,Nawet Burek poznał się z kim mamy do czynienia @trzaskowski_ #dupiarz #tęczowyrafał2025 #trzaskowski2025 #ZbadaćRafała #CałaPolskaNaprzód #EkipaRafała @w_sumlinski opisał to bardzo dobrze również o @donaldtusk #CarTusk1 #ZbadaćTuska #klubrepubliki #PiachemWTryby https://t.co/vDRPgwyiV9,KrzysztofM33153,Sun May 04 22:02:28 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025,nawet burek poznał się z kim mamy do czynienia dupiarz tęczowyrafał2025 trzaskowski2025 zbadaćrafała całapolskanaprzód ekiparafała opisał to bardzo dobrze również o cartusk1 zbadaćtuska klubrepubliki piachemwtryby ,burek poznał kim czynienia dupiarz tęczowyrafał2025 trzaskowski2025 zbadaćrafała całapolskanaprzód ekiparafała opisał cartusk1 zbadaćtuska klubrepubliki piachemwtryby,burek poznać kto czynienie dupiarz tęczowyrafał2025 trzaskowski2025 zbadaćrafać całapolskanaprzód ekiparafać opisać cartusk1 zbadaćtuski klubrepublik piachemwtryby
1.92E+18,https://x.com/Jarosaw03251289/status/1919064533269688354,pozytywny,@BogRymanowski Pięknie zacytował Pan #Mentzen2025,Jarosaw03251289,Sun May 04 16:20:13 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025, pięknie zacytował pan mentzen2025,pięknie zacytował mentzen2025,pięknie zacytować mentzen2025
1.92E+18,https://x.com/sie2pl/status/1919155639915282922,neutralny,@GrzegorzBraun_ 🇵🇱 🤝  Moim zdaniem będą to najważniejsze wybory po 1989 roku.,sie2pl,Sun May 04 22:22:15 +0000 2025,tweets__Braun_replies_1918394614819557745_20250505_125409.csv,tweets__Braun,     moim zdaniem będą to najważniejsze wybory po 1989 roku.,zdaniem najważniejsze wybory 1989 roku.,zdanie ważny wybory 1989 rok.
1.92E+18,https://x.com/Mariki1233/status/1915010745340694853,pozytywny,U mnie potężny duński Mietek mietczynski  #zandberg2025 https://t.co/gX2Iu7ybcR,Mariki1233,Wed Apr 23 11:51:55 +0000 2025,tweets__zandberg2025_20250505_120449.csv,tweets__zandberg2025,u mnie potężny duński mietek mietczynski zandberg2025 ,potężny duński mietek mietczynski zandberg2025,potężny duński mietek Mietczynski zandberg2025
1.92E+18,https://x.com/Jakub18009299/status/1916014382645129254,neutralny,Wyguglujcie sobie dr. Dariusz Ratajczak. #Braun2025,Jakub18009299,Sat Apr 26 06:20:01 +0000 2025,tweets__Braun2025_20250505_122023.csv,tweets__Braun2025,wyguglujcie sobie dr. dariusz ratajczak. braun2025,wyguglujcie dr. dariusz ratajczak. braun2025,wyguglujć doktor. dariusz ratajczak. braun2025
1.91E+18,https://x.com/sveezyv/status/1912940581686255736,pozytywny,"@BostonTea84 #Biejat2025 Biejat, TYLKO ONA.",sveezyv,Thu Apr 17 18:45:50 +0000 2025,tweets__Biejat2025_20250505_122318.csv,tweets__Biejat2025," biejat2025 biejat, tylko ona.","biejat2025 biejat, ona.","biejat2025 biejat, on."
1.92E+18,https://x.com/IwonaZywko/status/1919027526657003622,neutralny,@szymon_holownia💪 #Hołownia2025 #PodJednąFlagą #ToLudzieSąNajważniejsi #MójPrezydent✌️ #Wybory2025,IwonaZywko,Sun May 04 13:53:10 +0000 2025,tweets__Holownia2025_20250505_112506.csv,tweets__Holownia2025,   hołownia2025 podjednąflagą toludziesąnajważniejsi mójprezydent  wybory2025,hołownia2025 podjednąflagą toludziesąnajważniejsi mójprezydent wybory2025,hołownia2025 podjednąflagą toludziesąnajważniejsi mójprezydent wybory2025
1.92E+18,https://x.com/Majka_Niemaja/status/1919089123844927756,pozytywny,@kstomaszczyk1 @ElzbietaSa27948 @AnnaRomejk42561 @marzenakosciol1 @StarkiLiila @joabartnik @Betag2Ma @Wtotugram Wieczorne  ✳️ TRZASKANIE  ✳️ jest  ⚡ elektryzujące ⚡  💪😄  Dziękuję Kasia 🥰  #Trzaskowski2025  🤍❤️ #WygraCałaPolska https://t.co/8xg5C7HInz,Majka_Niemaja,Sun May 04 17:57:56 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025, wieczorne   trzaskanie   jest   elektryzujące      dziękuję kasia   trzaskowski2025    wygracałapolska ,wieczorne trzaskanie elektryzujące dziękuję kasia trzaskowski2025 wygracałapolska,wieczorny trzaskanie elektryzujący dziękować kaś trzaskowski2025 wygracałapolski
1.92E+18,https://x.com/dusk_tonal18965/status/1917264842076852589,negatywny,W Faktach TVN właśnie powiedzieli że Hołownia i Trzaskowski umiejętnie odpowiedzieli na pytania Mentzena o migrantów i euro xD Ja Pierdole 🤣🤣🔥 #Mentzen2025 #debata,dusk_tonal18965,Tue Apr 29 17:08:54 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025,w faktach tvn właśnie powiedzieli że hołownia i trzaskowski umiejętnie odpowiedzieli na pytania mentzena o migrantów i euro xd ja pierdole    mentzen2025 debata,faktach tvn powiedzieli hołownia trzaskowski umiejętnie odpowiedzieli pytania mentzena migrantów euro xd pierdole mentzen2025 debata,fakt tvn powiedzieć hołownie trzaskowski umiejętnie odpowiedzieć pytanie mentzena migrant euro xd pierdole mentzen2025 debata
1.92E+18,https://x.com/ZOFIA31984192/status/1919019336158548034,neutralny,#Hołownia2025,ZOFIA31984192,Sun May 04 13:20:38 +0000 2025,tweets__Holownia2025_20250505_112506.csv,tweets__Holownia2025, hołownia2025,hołownia2025,hołownia2025
1.92E+18,https://x.com/Corvvin/status/1917404532679594123,negatywny,"@trzaskowski_  i @szymon_holownia  to chorągiewki, zero zasad. Mentzen przynajmniej mówi prosto z mostu, nawet jak się komuś nie podoba. Czas na prezydenta z jajami! #Mentzen2025",Corvvin,Wed Apr 30 02:23:58 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025," i to chorągiewki, zero zasad. mentzen przynajmniej mówi prosto z mostu, nawet jak się komuś nie podoba. czas na prezydenta z jajami! mentzen2025","chorągiewki, zero zasad. mentzen przynajmniej mówi prosto mostu, komuś podoba. czas prezydenta jajami! mentzen2025","chorągiewka, zero zasada. mentzen przynajmniej mówić prosto most, ktoś podobać. czas prezydent jajo! mentzen2025"
1.92E+18,https://x.com/IwonaZywko/status/1915385222708838536,neutralny,@szymon_holownia #Hołownia2025 #PodJednąFlagą #MójPrezydent #Wybory2025,IwonaZywko,Thu Apr 24 12:39:57 +0000 2025,tweets__Holownia2025_20250505_121943.csv,tweets__Holownia2025, hołownia2025 podjednąflagą mójprezydent wybory2025,hołownia2025 podjednąflagą mójprezydent wybory2025,hołownia2025 podjednąflagą mójprezydent wybory2025
1.91E+18,https://x.com/ttomczyk2251/status/1911914369195057161,neutralny,#debatarepubliki #DebataPrezydencka  Jakim prawem @se_pl stojąc na straży informacji sugeruje werdykt jednego z argumentów w debacie? Czyżby Super Express jawnie wspierał kandydata @SlawomirMentzen? https://t.co/rhpGka83FN,ttomczyk2251,Mon Apr 14 22:48:01 +0000 2025,tweets__DebataPrezydencka_20250505_122438.csv,tweets__DebataPrezydencka, debatarepubliki debataprezydencka jakim prawem stojąc na straży informacji sugeruje werdykt jednego z argumentów w debacie? czyżby super expres jawnie wspierał kandydata ? ,debatarepubliki debataprezydencka jakim prawem stojąc straży informacji sugeruje werdykt jednego argumentów debacie? czyżby super expres jawnie wspierał kandydata ?,debatarepublik debataprezydencki jaki prawo stać straż informacja sugerować werdykt jeden argument debata? czyżby super expres jawnie wspierać kandydat?
1.92E+18,https://x.com/AgaB98945801/status/1919148250604470703,pozytywny,@GrzegorzBraun_ @MartaAnnaCzech @KoronyPolskiej Będziemy wspierać sercem i duchem! 👍 Ale nie ma wątpliwości że nasza Mistrzyni merytorycznej orki tradycyjnie zdeklasuje wszystkich oponentów... 💪 18. maja wspólnie odzyskajmy niepodległość Polski! 🇵🇱  #Braun2025 #BraunPower,AgaB98945801,Sun May 04 21:52:53 +0000 2025,tweets__Braun2025_20250505_114232.csv,tweets__Braun2025, będziemy wspierać sercem i duchem!   ale nie ma wątpliwości że nasza mistrzyni merytorycznej orki tradycyjnie zdeklasuje wszystkich oponentów.   18. maja wspólnie odzyskajmy niepodległość polski!   braun2025 braunpower,będziemy wspierać sercem duchem! wątpliwości mistrzyni merytorycznej orki tradycyjnie zdeklasuje oponentów. 18. maja wspólnie odzyskajmy niepodległość polski! braun2025 braunpower,być wspierać serce duch! wątpliwość mistrzyni merytoryczny orka tradycyjnie zdeklasować oponent. 18. maj wspólnie odzyskać niepodległość Polska! braun2025 braunpower
1.92E+18,https://x.com/Kamil0768490282/status/1919163059915882700,neutralny,@20Jaskulski #Mentzen2025 https://t.co/u51ROnW8BR,Kamil0768490282,Sun May 04 22:51:44 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025, mentzen2025 ,mentzen2025,mentzen2025
1.92E+18,https://x.com/2022JEJ/status/1918956625357865019,neutralny,🇵🇱 #Nawrocki2025 🇵🇱 https://t.co/paASHjSzqn,2022JEJ,Sun May 04 09:11:26 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025,  nawrocki2025   ,nawrocki2025,nawrocki2025
1.92E+18,https://x.com/PiotrDadas/status/1918633725492871303,negatywny,Może wreszcie zrobicie dla odmiany coś pożytecznego? #wyboryprezydenckie #wybory2025 #Nawrocki2025 #Trzaskowski2025 #Mentzen2025 #Hołownia2025 #Biejat2025 #Braun2025 #Stanowski2025 #Zandberg2025 #senyszyn2025,PiotrDadas,Sat May 03 11:48:21 +0000 2025,tweets__Biejat2025_20250505_114449.csv,tweets__Biejat2025,może wreszcie zrobicie dla odmiany coś pożytecznego? wyboryprezydenckie wybory2025 nawrocki2025 trzaskowski2025 mentzen2025 hołownia2025 biejat2025 braun2025 stanowski2025 zandberg2025 senyszyn2025,wreszcie zrobicie odmiany pożytecznego? wyboryprezydenckie wybory2025 nawrocki2025 trzaskowski2025 mentzen2025 hołownia2025 biejat2025 braun2025 stanowski2025 zandberg2025 senyszyn2025,wreszcie zrobicie odmiana pożyteczny? wyboryprezydencki wybory2025 nawrocki2025 trzaskowski2025 mentzen2025 hołownia2025 biejat2025 braun2025 stanowski2025 zandberg2025 senyszyn2025
1.91E+18,https://x.com/UltimaThule1000/status/1909344715423514743,negatywny,@KarolPopieramy Przecież to jest chore. To jest CYRK.,UltimaThule1000,Mon Apr 07 20:37:08 +0000 2025,tweets__Nawrocki_replies_1908581002517139924_20250505_132058.csv,tweets__Nawrocki, przecież to jest chore. to jest cyrk.,chore. cyrk.,chory. cyrk.
1.92E+18,https://x.com/KozlowskiPolska/status/1917823163494273478,neutralny,@RadekKar @szymon_holownia @MagdaBiejat Ten się uczepił kilkmetrówek i leci na jednym temacie😂,KozlowskiPolska,Thu May 01 06:07:28 +0000 2025,tweets__Holownia_replies_1917637452530954514_20250505_130344.csv,tweets__Holownia, ten się uczepił kilkmetrówek i leci na jednym temacie ,uczepił kilkmetrówek leci temacie,uczepić kilkmetrówka lecieć temacie
1.92E+18,https://x.com/runciter_glenn/status/1919059238346740197,neutralny,@MagdaBiejat Prawa nienarodzonych kobiet też były omawiane?,runciter_glenn,Sun May 04 15:59:11 +0000 2025,tweets__Biejat_replies_1919019870399721531_20250505_123524.csv,tweets__Biejat, prawa nienarodzonych kobiet też były omawiane?,prawa nienarodzonych kobiet omawiane?,prawo nienarodzony kobieta omawiać?
1.92E+18,https://x.com/zbkuchta/status/1919274390178476528,negatywny,"@K_Stanowski Witam jedno z moich największych tegorocznych rozczarowań. Jestem już stary, i się juz nigdy nie nauczę nieufać ludziom którzy chcą mną manipulować. Za film z naleśnikiem, który parszywie zmanipulowaliście, i za ""wywiad"" samwieszzkim.",zbkuchta,Mon May 05 06:14:07 +0000 2025,tweets__Stanowski_replies_1919060346209198452_20250505_132724.csv,tweets__Stanowski," witam jedno z moich największych tegorocznych rozczarowań. jestem już stary, i się juz nigdy nie nauczę nieufać ludziom którzy chcą mną manipulować. za film z naleśnikiem, który parszywie zmanipulowaliście, i za ""wywiad"" samwieszkim.","witam moich największych tegorocznych rozczarowań. stary, nauczę nieufać ludziom chcą manipulować. film naleśnikiem, parszywie zmanipulowaliście, ""wywiad"" samwieszkim.","witać mój duży tegoroczny rozczarowanie. stary, naucić nieufać człowiek chcieć manipulować. film naleśnikie, parszywie zmanipulowaliść, "" wywiad "" samwieszki."
1.92E+18,https://x.com/Mateusz033/status/1917374623236215233,negatywny,Skurwiały @tvn24 o Mentzenie  #Mentzen2025,Mateusz033,Wed Apr 30 00:25:07 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025,skurwiały o mentzenie mentzen2025,skurwiały mentzenie mentzen2025,skurwiać mentzeć mentzen2025
1.92E+18,https://x.com/Ghosty7032/status/1916956944180400408,neutralny,#zandberg2025 https://t.co/iqd9BUypY2,Ghosty7032,Mon Apr 28 20:45:25 +0000 2025,tweets__zandberg2025_20250505_110456.csv,tweets__zandberg2025, zandberg2025 ,zandberg2025,zandberg2025
1.92E+18,https://x.com/RJarek67/status/1919339966988956007,negatywny,"@EmiliaJelec @trzaskowski_ Moja droga pani ,jak niedaj Boże jak wygra zobaczy pani gdzie jest miejsce Polaków w tej jego równiej Polsce  Będziemy obywatelami 3-kat . W metrze mogą się nawet pojawić na wagonikach napisy Not for Polish  Po tych kanaliach wszystkiego się można spodziewać",RJarek67,Mon May 05 10:34:42 +0000 2025,tweets__Trzaskowski_replies_1919112911638909247_20250505_133320.csv,tweets__Trzaskowski," moja droga pani ,jak niedaj boże jak wygra zobaczy pani gdzie jest miejsce polaków w tej jego równiej polsce będziemy obywatelami 3-kat . w metrze mogą się nawet pojawić na wagonikach napisy not for polish po tych kanaliach wszystkiego się można spodziewać","droga ,jak niedaj boże wygra zobaczy miejsce polaków równiej polsce będziemy obywatelami 3-kat . metrze pojawić wagonikach napisy not for polish kanaliach wszystkiego spodziewać","droga, jak niedaj boże wygrać zobaczyć miejsce polak równie Polska być obywatel 3 - kat. metro pojawić wagonikach napis nota for polish kanalie wszystko spodziewać"
1.92E+18,https://x.com/KonradNiznik_/status/1919128006120874436,neutralny,"@Piotrbazi Oczywiście, że na #Braun2025",KonradNiznik_,Sun May 04 20:32:26 +0000 2025,tweets__Braun2025_20250505_114232.csv,tweets__Braun2025," oczywiście, że na braun2025","oczywiście, braun2025","oczywiście, braun2025"
1.92E+18,https://x.com/ewairmina/status/1919114215047999864,neutralny,@NiewidomyPolak @Kinga31111 @Piotr10911741 @Maria5253955638 @jarekm849 @Iza72S @RomaniecMarek @agaf1234 @bkrzysiakt35567 @Janina16633423 @JurekBlicharz @Agniesz99241049 @aAdam7911 @Anna260394 @zygzet Gdzie są oficjalne konta Karola Nawrockiego?  @NawrockiKn i @Nawrocki25   Proszę o ich wzmacnianie.  Dziękuję za uwagę. #Nawrocki2025 https://t.co/jRISR8b9IB,ewairmina,Sun May 04 19:37:38 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, gdzie są oficjalne konta karola nawrockiego? i proszę o ich wzmacnianie. dziękuję za uwagę. nawrocki2025 ,oficjalne konta karola nawrockiego? proszę wzmacnianie. dziękuję uwagę. nawrocki2025,oficjalny konto karol nawrockiego? prosić wzmacniać. dziękować uwaga. nawrocki2025
1.92E+18,https://x.com/SwireQ94003/status/1917664619012805037,neutralny,@ASharaburyak #Maciak2025 😉🇵🇱☮️ https://t.co/vrlfCFqctp,SwireQ94003,Wed Apr 30 19:37:28 +0000 2025,tweets__Maciak2025_20250505_111741.csv,tweets__Maciak2025, maciak2025     ,maciak2025,maciak2025
1.92E+18,https://x.com/aga_ta45962/status/1916185534331838980,neutralny,#Trzaskowski2025 #TrzaskamyPierwsząTurę ........ 💙💙💙💙💙  💙💙💙,aga_ta45962,Sat Apr 26 17:40:07 +0000 2025,tweets__Trzaskowski2025_20250505_121152.csv,tweets__Trzaskowski2025, trzaskowski2025 trzaskamypierwsząturę .    ,trzaskowski2025 trzaskamypierwsząturę .,trzaskowski2025 trzaskamypierwsząturę.
1.92E+18,https://x.com/Jakub__Baran/status/1918382002102841495,neutralny,@EwaZajaczkowska @SlawomirMentzen @RzepeckiLuki #Mentzen2025 💪🏻🇵🇱,Jakub__Baran,Fri May 02 19:08:05 +0000 2025,tweets__Mentzen2025_20250505_111555.csv,tweets__Mentzen2025, mentzen2025   ,mentzen2025,mentzen2025
1.92E+18,https://x.com/GasewiczJarek/status/1919128229148754350,negatywny,"@Maciej1909 @Adbodnar @d_korneluk @PrzemNowak_ Zrobili za mało, ale zaczęli się tymi aferami jednak zajmować. PiS nie wyjaśni ani jednej pisowskiej afery. Najpierw #Trzaskowski2025 a potem rozliczenia pisowskich afer muszą przyspieszyć.",GasewiczJarek,Sun May 04 20:33:20 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025," zrobili za mało, ale zaczęli się tymi aferami jednak zajmować. pis nie wyjaśni ani jednej pisowskiej afery. najpierw trzaskowski2025 a potem rozliczenia pisowskich afer muszą przyspieszyć.","zrobili mało, zaczęli tymi aferami zajmować. pis wyjaśni jednej pisowskiej afery. najpierw trzaskowski2025 potem rozliczenia pisowskich afer muszą przyspieszyć.","zrobić mało, zacząć ten afera zajmować. pis wyjaśnić jeden pisowski afera. najpierw trzaskowski2025 potem rozliczeć pisowski afera musieć przyspieszyć."
1.92E+18,https://x.com/mily_xrayman/status/1919172678482546950,negatywny,"@trzaskowski_ To pewnie przypadek, że tylko banery jednego kandydata są poniszczone. Widzę to w całej Polsce. „Katolicko-patriotyczne” tumany przypominają o sobie i dlaczego warto wybrać się na  #Wybory2025  Wygrana #Trzaskowski2025 będzie ostatnim rozdziałem historii  napisanej przez #Tusk",mily_xrayman,Sun May 04 23:29:57 +0000 2025,tweets__Trzaskowski2025_20250505_122839.csv,tweets__Trzaskowski2025," to pewnie przypadek, że tylko banery jednego kandydata są poniszczone. widzę to w całej polsce. „katolicko-patriotyczne” tumany przypominają o sobie i dlaczego warto wybrać się na wybory2025 wygrana trzaskowski2025 będzie ostatnim rozdziałem histori napisanej przez tusk","pewnie przypadek, banery jednego kandydata poniszczone. widzę całej polsce. „katolicko-patriotyczne” tumany przypominają warto wybrać wybory2025 wygrana trzaskowski2025 ostatnim rozdziałem histori napisanej tusk","pewnie przypadek, baner jeden kandydat poniszczyć. widzieć cały Polska. „ katolicko - patriotyczny ” tuman przypominać warto wybrać wybory2025 wygrana trzaskowski2025 ostatni rozdział historia napisać tusk"
1.92E+18,https://x.com/JaroKra/status/1916268390509121967,neutralny,"@pomagamy @KonopkaIza92592 @dorotagma1 @Pineska82 @Izabela12671885 @MB06902598 @al_Iskandrija @Lacraa6 @siecnawybory @G_Tur65 @JOANNAPeugeot20 @KamilKanclerz88 @LaTigresseblanc @LachmannAnna @PabloMoralesPL @smutnahistoria @GMiziula @Lustereczko_ Dzięki ponownie Marku👊 Sorki, że trochę opierniczam się, ale mam ostatnio straszne urwanie głowy. Ale ♥️ jestem zawsze z wami Trzaskami. I wierzę, że #CałaPolskaNaprzód i wygra #Trzaskowski2025✌️ https://t.co/YzhZJELzut",JaroKra,Sat Apr 26 23:09:21 +0000 2025,tweets__Trzaskowski2025_20250505_121152.csv,tweets__Trzaskowski2025," dzięki ponownie marku  sorki, że trochę opierniczam się, ale mam ostatnio straszne urwanie głowy. ale   jestem zawsze z wami trzaskami. i wierzę, że całapolskanaprzód i wygra trzaskowski2025  ","dzięki ponownie marku sorki, trochę opierniczam się, ostatnio straszne urwanie głowy. trzaskami. wierzę, całapolskanaprzód wygra trzaskowski2025","dzięki ponownie marku sorek, trochę opierniczać się, ostatnio straszny urwać głowa. trzaskami. wierzyć, całapolskanaprzód wygrać trzaskowski2025"
1.92E+18,https://x.com/apollonia2012/status/1918959972693528995,pozytywny,@BartStaszewski Świetne dwie kadencje PAD. Teraz #Nawrocki2025,apollonia2012,Sun May 04 09:24:44 +0000 2025,tweets__Nawrocki2025_20250505_111024.csv,tweets__Nawrocki2025, świetne dwie kadencje pad. teraz nawrocki2025,świetne kadencje pad. nawrocki2025,świetny kadencja pad. nawrocki2025
